,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Wisteria floribunda,Japanese Wisteria,Climber,8.0,5-9,M,LMH,N,M,2,0,2.0,Wisteria venusta
1,Wisteria frutescens,American Wisteria,Climber,12.0,4-8,,LMH,N,M,1,0,3.0,Wisteria venusta
2,Wisteria japonica,,Climber,0.0,7-10,,LMH,N,M,1,0,,Wisteria venusta
3,Wisteria sinensis,Chinese Wisteria,Climber,25.0,5-9,M,LMH,N,M,1,1,3.0,Wisteria venusta
