,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Ligustrum delavayanum,,Shrub,3.0,6-9,,LMH,FSN,M,0,0,3,Ligustrum indicum
1,Ligustrum japonicum,"Japanese Privet, Japanese Ligustrum, Waxleaf Ligustrum, Texas Privet, Waxleaf Privet",Shrub,5.0,7-10,M,LMH,SN,M,1,1,3,Ligustrum indicum
2,Ligustrum lucidum,"Chinese Privet, Glossy privet, White Wax Tree, Tree Ligustrum",Shrub,10.0,8-11,M,LMH,FSN,M,1,3,3,Ligustrum indicum
3,Ligustrum obtusifolium,Border privet,Shrub,3.0,4-7,M,LMH,SN,M,2,0,3,Ligustrum indicum
4,Ligustrum ovalifolium,"Privet, California privet",Shrub,4.0,4-8,M,LMH,FSN,DM,0,0,3,Ligustrum indicum
5,Ligustrum sinense,Chinese Privet,Shrub,3.0,7-10,M,LMH,SN,M,0,1,3,Ligustrum indicum
