,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Aronia arbutifolia,Red Chokeberry,Shrub,3.0,4-9,,LMH,SN,M,2,0,0,Aronia prunifolia
1,Aronia melanocarpa,"Black Chokeberry, Black Berried Aronia",Shrub,2.5,3-8,M,LMH,SN,DM,3,1,2,Aronia prunifolia
