,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Carpobrotus acinaciformis,Hottentot Fig,Perennial,0.1,8-11,,L,N,DM,2,0,3.0,Carpobrotus deliciosus
1,Carpobrotus aequilaterus,Sea Fig,Perennial,0.2,7-10,,LM,N,DM,2,0,3.0,Carpobrotus deliciosus
2,Carpobrotus edulis,"Hottentot Fig,",Perennial,0.1,7-10,,L,N,DM,2,2,2.0,Carpobrotus deliciosus
3,Carpobrotus glaucescens,Pigface,Perennial,0.3,8-11,,LMH,SN,DM,3,2,2.0,Carpobrotus deliciosus
4,Carpobrotus modestus,Inland Pigface,Perennial,0.2,8-11,,LMH,SN,DM,0,0,,Carpobrotus deliciosus
5,Carpobrotus rossii,Karkalla,Perennial,0.2,8-11,,LMH,SN,DM,0,0,,Carpobrotus deliciosus
