,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Cacalia atriplicifolia,Pale indian plantain,Perennial,1.8,0-0,,LMH,FS,M,2,1,2.0,Cacalia farfarifolia
1,Cacalia auriculata,,Perennial,1.2,-,,LMH,FS,M,1,0,,Cacalia farfarifolia
2,Cacalia delphiniifolia,,Perennial,1.0,-,,LMH,FS,M,1,0,,Cacalia farfarifolia
3,Cacalia firma,,Perennial,0.0,-,,LMH,FS,M,1,0,,Cacalia farfarifolia
4,Cacalia hastata orientalis,,Perennial,2.0,-,,LMH,FS,M,1,0,,Cacalia farfarifolia
5,Cacalia hastata tanakae,,Perennial,1.8,-,,LMH,FS,M,1,0,,Cacalia farfarifolia
6,Cacalia kiusiana,,Perennial,0.8,-,,LMH,FS,M,1,0,,Cacalia farfarifolia
7,Cacalia nikomontana,,Perennial,1.0,-,,LMH,FS,M,1,0,,Cacalia farfarifolia
8,Cacalia peltifolia,,Perennial,1.8,-,,LMH,FS,WeM,1,0,,Cacalia farfarifolia
