,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Helenium amarum,"Bitter Sneezeweed, Sneezeweed",Annual,0.6,0-0,,LMH,N,M,0,1,0,Helenium puberulum
1,Helenium autumnale,"Sneezeweed, Common sneezeweed, Fall sneezeweed, Mountain sneezeweed, False Sunflower",Perennial,1.8,3-8,F,LMH,N,M,0,2,1,Helenium puberulum
2,Helenium hoopesii,"Owls Claws, Orange Sneezeweed",Perennial,0.9,4-8,M,LMH,SN,M,1,1,1,Helenium puberulum
