,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Furcraea acaulis,Cocuiza,Perennial,1.5,10-12,M,LMH,SN,DM,0,0,3,Furcraea cabuya
1,Furcraea andina,"Pacpa, Fique",Perennial,2.5,10-12,F,LM,N,DM,1,1,4,Furcraea cabuya
2,Furcraea foetida,Mauritius Hemp,Perennial,2.0,9-11,F,LM,SN,DM,0,2,3,Furcraea cabuya
