,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Phyteuma japonicum,,Perennial,1.0,-,,LMH,SN,M,2,0,,Phyteuma spicatum
1,Phyteuma orbiculare,Roundheaded Rampion,Perennial,0.5,-,,LMH,N,DM,2,0,,Phyteuma spicatum
