,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Actaea pachypoda,White Baneberry,Perennial,0.8,3-7,,LMH,S,M,0,2,,Actaea spicata
1,Actaea rubra,Red Baneberry,Perennial,0.5,3-7,,LMH,FS,M,0,2,,Actaea spicata
