,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Heracleum lallii,,Perennial,0.0,-,,LMH,FSN,M,0,2,,Heracleum pubescens
1,Heracleum moellendorfii,,Perennial,1.0,-,,LMH,FSN,M,1,0,,Heracleum pubescens
2,Heracleum sphondylium,"Cow Parsnip, Eltrot",Biennial/Perennial,1.8,4-8,,LMH,FSN,M,3,2,2.0,Heracleum pubescens
3,Heracleum sphondylium montanum,Cow Parsnip,Perennial,2.4,4-8,,LMH,FSN,M,3,2,2.0,Heracleum pubescens
4,Heracleum sphondylium sibiricum,,Biennial,1.8,-,,LMH,FSN,M,3,2,,Heracleum pubescens
5,Heracleum tuberosum,,Perennial,0.0,-,,LMH,FSN,M,2,0,,Heracleum pubescens
