,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Escallonia laevis,Escallonia,Shrub,2.0,7-10,F,LMH,N,DM,0,0,3.0,Escallonia pulverulenta
1,Escallonia rosea,Escallonia,Shrub,3.0,8-11,F,LMH,N,DM,0,0,3.0,Escallonia pulverulenta
2,Escallonia rubra,"Escallonia, Redclaws, Red Escallonia",Shrub,3.5,8-10,F,LMH,N,DM,0,0,3.0,Escallonia pulverulenta
3,Escallonia rubra macrantha,Escallonia,Shrub,3.5,7-10,F,LMH,N,DM,0,0,3.0,Escallonia pulverulenta
4,Escallonia species,Escallonia,Shrub,0.0,7-10,F,LMH,N,DM,0,0,3.0,Escallonia pulverulenta
5,Escallonia x exoniensis,"Escallonia, Pink Princess Escallonia",Shrub,5.0,8-10,F,LMH,N,DM,0,0,3.0,Escallonia pulverulenta
