,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Verbascum blattaria,Moth Mullein,Biennial/Perennial,1.0,5-9,,LMH,N,DM,0,0,2,Verbascum lychnitis
1,Verbascum densiflorum,Mullein,Biennial,1.2,4-8,,LMH,N,DM,0,2,2,Verbascum lychnitis
2,Verbascum nigrum,"Dark Mullein, Black mullein",Biennial/Perennial,1.0,4-8,,LMH,N,DM,0,3,2,Verbascum lychnitis
3,Verbascum phlomoides,"Wooly Mullein, Orange mullein",Biennial/Perennial,1.2,5-9,,LMH,N,DM,0,3,2,Verbascum lychnitis
4,Verbascum pulverulentum,"Hoary Mullein, Broad-leaf mullein",Biennial,1.8,3-7,,LMH,N,DM,0,1,2,Verbascum lychnitis
