,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Ixeris chinensis,,Perennial,0.0,-,,LMH,SN,M,1,0,,Ixeris japonica
1,Ixeris dentata,,Perennial,0.5,-,,LMH,SN,M,2,0,,Ixeris japonica
2,Ixeris lanceolata,,Perennial,0.2,-,,LMH,SN,M,2,0,,Ixeris japonica
3,Ixeris polycephala,,Biennial,0.3,-,,LMH,SN,MWe,1,1,,Ixeris japonica
4,Ixeris repens,,Perennial,0.0,-,,LMH,SN,M,1,0,,Ixeris japonica
5,Ixeris sonchfolia,,Perennial,0.0,-,,LMH,SN,M,1,0,,Ixeris japonica
