,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Camassia cusickii,Cussick's camas,Bulb,0.9,3-11,M,LM,SN,M,2,0,3.0,Camassia quamash
1,Camassia leichtlinii,"Wild Hyacinth, Large camas, Suksdorf's large camas",Bulb,1.0,3-7,,LMH,SN,M,4,0,,Camassia quamash
