,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Aloe camperi,Aloe,Shrub,0.8,9-12,M,LM,SN,D,0,4,1,Aloe arborescens
1,Aloe ferox,"Cape Aloe, Bitter Aloe, Red Aloe, Cape Aloe, Alligator Jaw Aloe",Shrub,3.0,9-11,S,LM,N,D,2,5,3,Aloe arborescens
2,Aloe macrosiphon,Tanzanian Aloe,Perennial,0.5,9-11,S,LM,SN,D,0,4,1,Aloe arborescens
3,Aloe perryi,Perry's Aloe,Perennial,0.3,10-12,S,LM,N,D,0,4,1,Aloe arborescens
4,Aloe vera,"Aloe Vera, Barbados aloe, First Aid Plant, Medicinal Aloe",Perennial,0.8,9-11,S,LM,N,DM,1,5,3,Aloe arborescens
5,Aquilaria malaccensis,"Agar Wood, Eaglewood, Indian Aloewood, Aloeswood",Tree,20.0,10-12,S,LMH,SN,M,1,3,3,Aloe arborescens
6,Hesperaloe funifera,New Mexico false yucca,Perennial,1.8,6-9,S,LM,N,DM,0,0,2,Aloe arborescens
7,Hesperaloe nocturna,,Perennial,1.8,6-9,S,LM,N,DM,0,0,2,Aloe arborescens
