,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Rhus toxicodendron,Eastern Poison Oak,Shrub,0.6,6-9,,LMH,N,DM,0,2,2,Toxicodendron sylvestre
