,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Arctostaphylos alpina,Alpine Bearberry,Shrub,0.1,-,,LM,SN,M,2,1,,Arctostaphylos nevadensis
1,Arctostaphylos columbiana,Hairy Manzanita,Shrub,1.5,6-9,,LM,SN,M,2,1,2.0,Arctostaphylos nevadensis
2,Arctostaphylos glauca,Bigberry Manzanita,Shrub,4.0,7-10,,LM,SN,DM,2,2,3.0,Arctostaphylos nevadensis
3,Arctostaphylos manzanita,"Manzanita, Whiteleaf manzanita, Konocti manzanita, Contra Costa manzanita, Roof's manzanita, Wieslan",Shrub,2.0,7-10,,LM,SN,DM,3,1,3.0,Arctostaphylos nevadensis
4,Arctostaphylos parryana,Parry Manzanita,Shrub,1.8,-,,LM,SN,DM,1,0,1.0,Arctostaphylos nevadensis
5,Arctostaphylos patula,Greenleaf Manzanita,Shrub,2.0,5-9,,LM,SN,M,3,1,1.0,Arctostaphylos nevadensis
6,Arctostaphylos pungens,Pointleaf Manzanita,Shrub,0.0,-,,LM,SN,DM,1,1,2.0,Arctostaphylos nevadensis
7,Arctostaphylos stanfordiana,"Stanford's manzanita, Rincon manzanita",Shrub,1.5,5-9,,LM,SN,DM,3,0,1.0,Arctostaphylos nevadensis
8,Arctostaphylos tomentosa,"Downy Manzanita, Woollyleaf manzanita, Brittleleaf manzanita, Dacite manzanita, Rosy manzanita, San",Shrub,1.5,7-10,,LM,SN,M,3,3,3.0,Arctostaphylos nevadensis
9,Arctostaphylos uva-ursi,Bearberry,Shrub,0.1,4-8,M,LM,FSN,M,3,4,4.0,Arctostaphylos nevadensis
