,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Ixeris chinensis,,Perennial,0.0,-,,LMH,SN,M,1,0,,Ixeris stolonifera
1,Ixeris dentata,,Perennial,0.5,-,,LMH,SN,M,2,0,,Ixeris stolonifera
2,Ixeris japonica,,Perennial,0.2,-,,LMH,SN,M,1,0,,Ixeris stolonifera
3,Ixeris lanceolata,,Perennial,0.2,-,,LMH,SN,M,2,0,,Ixeris stolonifera
4,Ixeris polycephala,,Biennial,0.3,-,,LMH,SN,MWe,1,1,,Ixeris stolonifera
5,Ixeris repens,,Perennial,0.0,-,,LMH,SN,M,1,0,,Ixeris stolonifera
