,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Angelica acutiloba,Dong Dang Gui,Perennial,0.7,6-9,,LMH,SN,M,2,1,,Angelica montana
1,Angelica anomala,,Perennial,1.5,-,,LMH,SN,M,0,2,,Angelica montana
2,Angelica archangelica,"Angelica, Norwegian angelica",Biennial,1.5,4-8,,LMH,SN,M,3,3,2.0,Angelica montana
3,Angelica atropurpurea,Purplestem Angelica,Perennial,3.0,4-8,,LMH,SN,M,2,2,,Angelica montana
4,Angelica crucifolia,,Perennial,0.8,-,,LMH,SN,M,2,0,,Angelica montana
5,Angelica dahurica,Bai Zhi,Biennial/Perennial,1.8,-,,LMH,SN,M,2,3,,Angelica montana
6,Angelica decursiva,,Perennial,1.5,-,,LMH,SN,M,2,2,,Angelica montana
7,Angelica edulis,,Perennial,3.0,-,,LMH,SN,M,2,0,,Angelica montana
8,Angelica genuflexa,Kneeling Angelica,Perennial,1.0,-,,LMH,SN,M,2,1,1.0,Angelica montana
9,Angelica gigas,"Giant Angelica, Purple Parsnip, Korean Angelica",Perennial,1.8,4-8,M,LMH,SN,M,2,2,,Angelica montana
10,Angelica glauca,,Perennial,2.0,-,,LMH,SN,M,2,1,1.0,Angelica montana
11,Angelica japonica,,Perennial,1.0,-,,LMH,N,M,3,0,,Angelica montana
12,Angelica keiskei,,Perennial,1.2,-,,LMH,SN,M,2,0,,Angelica montana
13,Angelica koreana,,Perennial,1.0,-,,LMH,SN,M,2,0,,Angelica montana
14,Angelica laxiflora,,Perennial,0.0,-,,LMH,SN,M,0,1,,Angelica montana
15,Angelica megaphylla,,Perennial,2.0,-,,LMH,SN,M,2,0,,Angelica montana
16,Angelica polymorpha,,Perennial,1.0,-,,LMH,SN,M,2,2,,Angelica montana
17,Angelica pubescens,Du Huo,Perennial,1.8,6-9,,LMH,SN,M,2,3,,Angelica montana
18,Angelica sinensis,Dang Gui - Dong Quai - Chinese Angelica,Perennial,1.0,6-9,,LMH,SN,M,0,5,1.0,Angelica montana
19,Angelica sylvestris,"Wild Angelica,Woodland angelica",Biennial,1.5,4-8,,LMH,FSN,M,3,2,1.0,Angelica montana
20,Angelica uchiyamanae,,Perennial,0.0,-,,LMH,SN,M,0,1,,Angelica montana
21,Angelica ursina,,Perennial,3.0,-,,LMH,SN,M,2,0,,Angelica montana
22,Aralia chinensis,"Chinese Angelica Tree, Pumila Spirea, Chinese Astilbe",Shrub,3.5,4-8,M,LMH,FS,M,2,2,,Angelica montana
23,Aralia elata,"Japanese Angelica Tree, Angelica Tree",Tree,6.0,4-9,M,LMH,SN,M,3,2,2.0,Angelica montana
24,Aralia mandschurica,Manchurian Angelica Tree,Shrub,3.5,4-8,,LMH,SN,M,2,2,,Angelica montana
