,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Pleioblastus gramineus,,Bamboo,3.0,6-9,,LMH,S,M,2,0,1,Pleioblastus pygmaeus
1,Pleioblastus hindsii,Hinds' cane-bamboo,Bamboo,3.5,6-9,M,LMH,FS,M,3,0,3,Pleioblastus pygmaeus
2,Pleioblastus humilis,,Bamboo,2.0,6-9,,LMH,S,M,0,0,3,Pleioblastus pygmaeus
3,Pleioblastus humilis pumilus,,Bamboo,1.0,6-9,,LMH,S,M,0,0,3,Pleioblastus pygmaeus
4,Pleioblastus intermedius,,Bamboo,3.0,-,,LMH,S,M,0,0,2,Pleioblastus pygmaeus
5,Pleioblastus juxianensis,,Bamboo,2.0,-,,LMH,S,M,0,0,2,Pleioblastus pygmaeus
6,Pleioblastus maculatus,,Bamboo,4.0,6-9,,LMH,S,M,0,0,3,Pleioblastus pygmaeus
7,Pleioblastus pygmaeus distichus,"Pigmy Bamboo, Dwarf Fern Leaf Bamboo",Bamboo,0.8,7-10,F,LMH,SN,M,0,0,3,Pleioblastus pygmaeus
8,Pleioblastus simonii,"Medake, Simon bamboo",Bamboo,4.5,5-9,F,LMH,SN,M,3,0,4,Pleioblastus pygmaeus
