,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Podocarpium oldhamii,,Perennial,1.2,-,,LMH,N,M,2,1,1.0,Podocarpium podocarpum
1,Podocarpium podocarpum fallax,,Perennial,1.0,-,,LMH,N,M,1,1,,Podocarpium podocarpum
