,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Euptelea pleiosperma,,Tree,9.0,5-9,,LMH,SN,M,1,0,,Ptelea baldwinii
1,Euptelea polyandra,Euptelea,Tree,8.0,6-7,M,LMH,SN,M,1,0,,Ptelea baldwinii
2,Hemiptelea davidii,,Tree,15.0,3-7,,LMH,SN,M,2,1,3.0,Ptelea baldwinii
3,Ptelea trifoliata,"Hop Tree, Common hoptree, Pallid hoptree",Tree,6.0,4-8,S,LMH,SN,M,2,3,3.0,Ptelea baldwinii
