,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Cycas circinalis,"Sago Palm, Queen sago, Fern Palm, Queen Sago Palm",Shrub,3.5,10-11,S,MH,N,DM,2,1,,Cycas revoluta
1,Cycas spp.,"Cycas, Sago Palm",Perennial,4.0,8-12,S,LMH,FSN,DMW,2,2,4.0,Cycas revoluta
