,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Lithocarpus corneus,,Tree,15.0,-,,LMH,SN,M,1,0,,Lithocarpus edulis
1,Lithocarpus densiflorus,Tanbark Oak,Tree,10.0,6-9,S,LMH,SN,M,2,1,2.0,Lithocarpus edulis
2,Lithocarpus glaber,Japanese Oak,Tree,7.0,6-9,,LMH,SN,M,1,0,,Lithocarpus edulis
