,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Arctostaphylos columbiana,Hairy Manzanita,Shrub,1.5,6-9,,LM,SN,M,2,1,2,Arctostaphylos alpina
1,Arctostaphylos glauca,Bigberry Manzanita,Shrub,4.0,7-10,,LM,SN,DM,2,2,3,Arctostaphylos alpina
2,Arctostaphylos manzanita,"Manzanita, Whiteleaf manzanita, Konocti manzanita, Contra Costa manzanita, Roof's manzanita, Wieslan",Shrub,2.0,7-10,,LM,SN,DM,3,1,3,Arctostaphylos alpina
3,Arctostaphylos nevadensis,Pine-Mat Manzanita,Shrub,0.1,5-9,M,LM,SN,M,2,1,3,Arctostaphylos alpina
4,Arctostaphylos parryana,Parry Manzanita,Shrub,1.8,-,,LM,SN,DM,1,0,1,Arctostaphylos alpina
5,Arctostaphylos patula,Greenleaf Manzanita,Shrub,2.0,5-9,,LM,SN,M,3,1,1,Arctostaphylos alpina
6,Arctostaphylos pungens,Pointleaf Manzanita,Shrub,0.0,-,,LM,SN,DM,1,1,2,Arctostaphylos alpina
7,Arctostaphylos stanfordiana,"Stanford's manzanita, Rincon manzanita",Shrub,1.5,5-9,,LM,SN,DM,3,0,1,Arctostaphylos alpina
8,Arctostaphylos tomentosa,"Downy Manzanita, Woollyleaf manzanita, Brittleleaf manzanita, Dacite manzanita, Rosy manzanita, San",Shrub,1.5,7-10,,LM,SN,M,3,3,3,Arctostaphylos alpina
9,Arctostaphylos uva-ursi,Bearberry,Shrub,0.1,4-8,M,LM,FSN,M,3,4,4,Arctostaphylos alpina
