,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Indigofera cassioides,,Shrub,3.5,8-11,,LM,N,M,1,1,1.0,Indigofera arrecta
1,Indigofera decora,Chinese indigo,Shrub,1.0,5-7,M,LM,N,M,2,1,3.0,Indigofera arrecta
2,Indigofera hebepetala,,Shrub,1.2,7-10,,LM,N,M,1,0,1.0,Indigofera arrecta
3,Indigofera hendecaphylla,"Creeping indigo, spicate indigo, trailing indigo",Shrub,0.5,10-12,F,LMH,FSN,DM,0,0,4.0,Indigofera arrecta
4,Indigofera heterantha,Indigo Bush,Shrub,3.0,6-9,,LM,N,DM,1,0,1.0,Indigofera arrecta
5,Indigofera kirilowii,"Kirilow's indigo, Indigo",Shrub,1.5,5-7,M,LM,N,M,0,1,,Indigofera arrecta
6,Indigofera pseudotinctoria,Indigo,Shrub,1.0,6-10,M,LM,N,M,1,0,,Indigofera arrecta
7,Indigofera suffruticosa,"Anil Indigo, Anil de pasto",Perennial,1.5,10-12,F,LMH,SN,DM,0,2,4.0,Indigofera arrecta
