,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Aconitum violaceum,,Perennial,0.0,5-9,,LMH,SN,M,1,1,,Viola japonica
1,Cardamine violacea,,Perennial,0.3,-,,LMH,SN,M,2,0,,Viola japonica
2,Gigantochloa atroviolacea,Black Bamboo. Giant Black bamboo,Bamboo,12.0,9-11,M,LMH,SN,M,2,0,3.0,Viola japonica
3,Hardenbergia violacea,"Coral Pea, Purple Coral Pea, False Sarsaparilla, Vine Lilac",Climber,2.0,9-11,F,LMH,SN,M,1,0,1.0,Viola japonica
4,Hymenanthera dentata,Tree Violet,Shrub,6.0,8-11,,LMH,N,M,0,0,2.0,Viola japonica
5,Melicytus ramiflorus,Whitey Wood,Tree,9.0,8-11,,LMH,N,M,1,0,2.0,Viola japonica
6,Orychophragmus violaceus,,Annual/Biennial,0.3,6-9,,LMH,N,M,1,0,,Viola japonica
7,Oxalis violacea,Violet Wood Sorrel,Bulb,0.3,4-8,,LMH,SN,DM,3,1,,Viola japonica
8,Tulbaghia violacea,Society Garlic,Perennial,0.3,7-11,F,LMH,N,M,4,2,3.0,Viola japonica
9,Viola acuminata,,Perennial,0.3,-,,LMH,SN,M,2,0,,Viola japonica
10,Viola adunca,"Western Dog Violet, Hookedspur violet, Kirk's violet",Perennial,0.1,4-8,,LMH,SN,M,3,1,2.0,Viola japonica
11,Viola biflora,"Twoflower Violet, Arctic yellow violet, Carlott's violet",Perennial,0.2,0-0,,LMH,S,M,3,1,1.0,Viola japonica
12,Viola brevistipulata,,Perennial,0.3,-,,LMH,SN,M,2,0,,Viola japonica
13,Viola canadensis,"Canada Violet, Canadian white violet, Creepingroot violet",Perennial,0.4,3-8,,LMH,SN,M,3,1,2.0,Viola japonica
14,Viola canina,Dog Violet,Perennial,0.4,5-9,,LMH,SN,M,3,1,,Viola japonica
15,Viola collina,,Perennial,0.1,-,,LMH,SN,M,2,0,,Viola japonica
16,Viola cornuta,"Horned Violet, Bedding Pansy, Tufted Pansy,",Perennial,0.2,6-11,F,LMH,SN,M,3,0,3.0,Viola japonica
17,Viola cucullata,Marsh Blue Violet,Perennial,0.2,3-8,,LMH,SN,MWe,3,1,3.0,Viola japonica
18,Viola diffusa,,Annual,0.1,-,,LMH,SN,M,2,2,,Viola japonica
19,Viola epipsila,Dwarf Marsh Violet,Perennial,0.1,4-8,,LMH,SN,M,3,0,1.0,Viola japonica
20,Viola esculenta,Salad violet,,0.0,0-0,,LMH,SN,M,0,0,,Viola japonica
21,Viola glabella,"Stream Violet, Pioneer violet",Perennial,0.1,4-8,,LMH,S,M,2,0,,Viola japonica
22,Viola grypoceras,,Perennial,0.3,-,,LMH,SN,M,2,0,,Viola japonica
23,Viola keiskei,,Perennial,0.2,-,,LMH,SN,M,2,0,,Viola japonica
24,Viola labradorica,"Labrador Violet, Alpine violet, Johnny Jump-Up, Alpine Violet",Perennial,0.1,3-8,F,LMH,FSN,M,3,0,2.0,Viola japonica
25,Viola langsdorffii,Alaska Violet. Aleutian violet,Perennial,0.1,-,,LMH,SN,M,3,0,,Viola japonica
26,Viola mandshurica,Manchurian Violet,Perennial,0.2,7-10,,LMH,SN,M,3,0,,Viola japonica
27,Viola mirabilis,wonder violet,Perennial,0.2,4-8,,LMH,SN,M,3,1,,Viola japonica
28,Viola obtusa,,Perennial,0.1,-,,LMH,SN,M,2,0,,Viola japonica
