,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Datura inoxia,"Downy Thorn Apple, Pricklyburr",Annual,1.0,8-11,,LM,N,DM,1,3,1.0,Datura quercifolia
1,Datura metel,"Thorn Apple, Angel's Trumpet, Hindu Datura, Horn of Plenty, Downy Thorn Apple",Annual,1.5,8-11,M,LM,N,DM,1,3,,Datura quercifolia
