,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Phlomis lychnitis,Lamwick Plant,Shrub,0.5,7-10,,LMH,N,DM,1,0,,Phlomis fruticosa
1,Phlomis russeliana,Jerusalem Sage,Perennial,1.0,5-9,M,LMH,SN,DM,0,0,2.0,Phlomis fruticosa
2,Phlomis samia,,Perennial,1.0,6-9,,LMH,SN,DM,0,0,2.0,Phlomis fruticosa
3,Phlomis tuberosa,Tuberous Jerusalem sage,Perennial,1.5,5-9,,LMH,N,DM,2,0,,Phlomis fruticosa
