,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Echinops latifolius,,Perennial,0.5,3-7,,LMH,N,DM,0,1,,Echinops spinosissimus
1,Echinops ritro,"Globe Thistle, Southern globethistle, Small Globe Thistle",Perennial,0.5,3-10,F,LMH,N,DM,0,1,,Echinops spinosissimus
