,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Asphodelus aestivus,,Perennial,1.0,7-10,,LM,SN,DM,3,1,1,Asphodelus albus
1,Asphodelus fistulosus,Onionweed,Annual/Perennial,0.6,7-10,,LM,SN,DM,2,1,0,Asphodelus albus
