,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Millettia dielsiana,,Shrub,5.0,-,,LMH,N,M,1,2,,Millettia stuhlmannii
1,Millettia laurentii,Wenge,Tree,25.0,10-12,M,LMH,N,M,0,4,3.0,Millettia stuhlmannii
