,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Epilobium angustifolium,Willow Herb,Perennial,2.0,3-7,F,LMH,SN,DM,3,2,2.0,Epilobium palustre
1,Epilobium coloratum,Purpleleaf willowherb,Perennial,0.8,0-0,,LMH,SN,M,1,0,,Epilobium palustre
2,Epilobium glabellum,,Perennial,0.2,7-10,,LMH,SN,M,1,1,3.0,Epilobium palustre
3,Epilobium hirsutum,Codlins And Cream,Perennial,2.0,0-0,,LMH,N,M,2,1,2.0,Epilobium palustre
4,Epilobium latifolium,River Beauty,Perennial,0.4,4-8,,LMH,SN,M,3,2,1.0,Epilobium palustre
5,Epilobium macranthum,,,0.0,-,,LMH,SN,M,1,1,,Epilobium palustre
6,Epilobium parviflorum,"Codlins And Cream, Smallflower hairy willowherb",Perennial,0.6,0-0,,LMH,N,MWe,2,0,,Epilobium palustre
7,Epilobium pyrricholophum,,Perennial,0.8,-,,LMH,SN,M,1,0,,Epilobium palustre
