,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Fagopyrum esculentum,Buckwheat,Annual,1.5,6-12,F,LMH,N,DM,4,3,4,Fagopyrum dibotrys
1,Fagopyrum spp.,Perennial Buckwheat,Perennial,1.0,5-10,F,LMH,SN,M,4,3,2,Fagopyrum dibotrys
