,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Commelina coelestis,"Blue Spider Wort, Commelina",Perennial,0.5,8-11,,L,N,DM,2,0,,Commelina tuberosa
1,Commelina communis,"Day Flower, Asiatic dayflower",Perennial,0.8,6-9,,LM,SN,DM,3,2,1.0,Commelina tuberosa
2,Commelina dianthifolia,Birdbill Dayflower,Perennial,0.1,6-9,,LM,SN,DM,2,1,,Commelina tuberosa
3,Commelina elliptica,,Perennial,0.1,7-10,,LM,SN,DM,2,0,,Commelina tuberosa
4,Commelina erecta,"Slender Day-Flower, Whitemouth dayflower",Perennial,1.2,8-11,,LM,SN,DM,2,0,,Commelina tuberosa
5,Commelina erecta angustifolia,Whitemouth Dayflower,Perennial,0.8,8-11,,LM,SN,DM,2,1,,Commelina tuberosa
6,Commelina virginica,Virginia Day-Flower,Annual/Perennial,1.2,-,,LM,SN,DM,2,0,,Commelina tuberosa
