,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Pulsatilla cernua,,Perennial,0.2,4-8,,LM,N,M,1,2,,Pulsatilla vulgaris
1,Pulsatilla chinensis,Bai Tou Weng,Perennial,0.3,5-9,,LM,N,M,0,3,,Pulsatilla vulgaris
2,Pulsatilla dahurica,,Perennial,0.3,5-9,,LM,N,M,0,3,,Pulsatilla vulgaris
3,Pulsatilla koreana,Korean Pasque Flower,Perennial,0.3,-,,LM,N,M,0,2,,Pulsatilla vulgaris
4,Pulsatilla patens,"Pasque Flower, Eastern pasqueflower, Cutleaf anemone",Perennial,0.5,4-8,,LM,N,M,0,2,,Pulsatilla vulgaris
