,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Cercis chinensis,Chinese Redbud,Tree,15.0,6-8,S,LM,N,M,1,2,,Cercis canadensis
1,Cercis occidentalis,"Western Redbud, California Redbud",Shrub,4.5,5-9,M,LM,SN,DM,3,0,3.0,Cercis canadensis
