,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Lecythis corrugata,"Mahot rouge, Guacharaco",Tree,25.0,10-12,M,LMH,N,M,3,0,4,Lecythis minor
1,Lecythis ollaria,"Monkey Pot. Sapucaia nut, Pot nut",Tree,35.0,11-12,S,LMH,N,M,3,0,3,Lecythis minor
2,Lecythis pisonis,Paradise Nut. Brazilian Monkey Pot,Tree,40.0,10-12,M,MH,N,MWe,3,2,3,Lecythis minor
