,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Vachellia karroo,Cape Thorn Tree,Tree,10.0,10-12,M,MH,N,DMWe,2,1,4,Vachellia tortilis
1,Vachellia nilotica,Gum Arabic Tree,Tree,10.0,10-12,F,MH,N,M,2,2,4,Vachellia tortilis
