,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Manilkara bidentata,"Balata, bulletwood, bully tree",Tree,30.0,10-12,M,MH,SN,MWe,2,2,4,Manilkara discolor
1,Manilkara huberi,"Cow Tree, Massaranduba. Black balata",Tree,40.0,10-12,M,LMH,N,M,3,0,3,Manilkara discolor
