,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Smilax aristolochiifolia,Mexican Sarsaparilla,Perennial Climber,5.0,10-12,F,LMH,SN,M,2,4,0.0,Smilax pseudochina
1,Smilax aspera,"Sarsaparilla, Rough bindweed",Climber,3.0,8-11,,LMH,SN,M,3,3,3.0,Smilax pseudochina
2,Smilax auriculata,Earleaf Greenbrier,Climber,7.0,-,,LMH,SN,M,2,2,,Smilax pseudochina
3,Smilax bona-nox,"Greenbriar, Saw greenbrier, Dunes saw greenbrier",Climber,6.0,0-0,,LMH,SN,M,3,2,,Smilax pseudochina
4,Smilax china,China Root,Climber,4.5,5-9,,LMH,SN,M,4,3,1.0,Smilax pseudochina
5,Smilax cordifolia,,Perennial,0.0,-,,LMH,SN,M,1,0,,Smilax pseudochina
6,Smilax discotis,,Climber,7.0,7-10,,LMH,SN,M,1,0,,Smilax pseudochina
7,Smilax febrifuga,Ecuadorian Sarsaparilla,Climber,12.0,10-12,F,LMH,SN,M,3,4,0.0,Smilax pseudochina
8,Smilax glabra,tufuling,Climber,3.0,-,,LMH,SN,M,2,3,,Smilax pseudochina
9,Smilax glauca,Cat Greenbrier,Climber,5.0,4-8,,LMH,SN,DM,2,2,,Smilax pseudochina
10,Smilax glyciphylla,Sarsparilla,Climber,0.0,-,,LMH,SN,M,1,1,,Smilax pseudochina
11,Smilax herbacea,"Carrion Flower, Smooth carrionflower",Perennial Climber,2.5,4-8,,LMH,SN,M,4,1,2.0,Smilax pseudochina
12,Smilax hispida,Hag Briar,Climber,15.0,4-8,,LMH,SN,M,2,2,,Smilax pseudochina
13,Smilax lanceifolia,,Climber,2.0,-,,LMH,SN,M,2,1,,Smilax pseudochina
14,Smilax laurifolia,Laurel Greenbrier,Climber,6.0,7-10,,LMH,SN,M,3,2,0.0,Smilax pseudochina
15,Smilax nipponica,,Perennial Climber,2.0,-,,LMH,SN,M,3,2,,Smilax pseudochina
16,Smilax officinalis,Honduran sarsaparilla,Perennial Climber,25.0,10-12,F,LMH,SN,M,2,4,2.0,Smilax pseudochina
17,Smilax riparia,,Perennial Climber,0.0,-,,LMH,SN,M,2,0,,Smilax pseudochina
18,Smilax rotundifolia,"Horse Brier, Roundleaf greenbrier, Brambles",Climber,12.0,4-9,F,LMH,SN,M,3,2,0.0,Smilax pseudochina
19,Smilax sieboldii,,Climber,2.0,-,,LMH,SN,M,1,0,,Smilax pseudochina
20,Smilax tamnoides,Bristly Greenbrier,Climber,0.0,-,,LMH,SN,M,2,2,,Smilax pseudochina
