,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Lindera assamica,,Tree,0.0,-,,LMH,S,M,0,0,2.0,Lindera megaphylla
1,Lindera benzoin,"Spice Bush, Northern spicebush, Bush Northern Spice",Shrub,3.0,4-9,S,LMH,S,M,3,3,3.0,Lindera megaphylla
2,Lindera glauca,Grayblue Spicebush,Shrub,5.0,5-9,,LMH,SN,M,2,1,2.0,Lindera megaphylla
3,Lindera obtusiloba,,Shrub,6.0,5-9,,LMH,S,M,2,0,1.0,Lindera megaphylla
4,Lindera praecox,,Shrub,7.5,8-11,,LMH,S,M,0,0,2.0,Lindera megaphylla
5,Lindera pulcherrima,,Tree,7.0,-,,LMH,S,M,0,0,2.0,Lindera megaphylla
6,Lindera strychnifolia,,Shrub,9.0,-,,LMH,S,M,0,2,,Lindera megaphylla
