,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Veratrum californicum,California False Hellebore,Perennial,2.5,4-8,,LMH,SN,M,0,2,2,Veratrum album
1,Veratrum maackii parviflorum,,Perennial,1.0,-,,LMH,SN,M,1,1,2,Veratrum album
2,Veratrum nigrum,Black Hellebore,Perennial,1.5,5-9,,LMH,SN,M,0,1,2,Veratrum album
