,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Dendrocalamus asper,"Giant Bamboo, Dragon bamboo, Sweet bamboo",Bamboo,15.0,10-12,F,LMH,N,M,4,0,3,Dendrocalamus latiflorus
1,Dendrocalamus brandesii,"Velvet Leaf Bamboo, Clumping Bamboo",Bamboo,25.0,9-10,F,LMH,N,M,3,0,4,Dendrocalamus latiflorus
2,Dendrocalamus giganteus,"Giant Bamboo, Bhalu bans, Dhungre bans",Bamboo,30.0,9-12,F,LMH,SN,M,2,1,4,Dendrocalamus latiflorus
3,Dendrocalamus hamiltonii,Tama Bamboo. Tufted bamboo,Bamboo,15.0,10-12,F,LMH,SN,M,3,0,3,Dendrocalamus latiflorus
4,Dendrocalamus hookeri,"Bhalu bans, Bhutan Green Bamboo",Bamboo,20.0,10-12,F,LMH,SN,M,2,0,3,Dendrocalamus latiflorus
5,Dendrocalamus membranaceus,White bamboo,Bamboo,15.0,10-12,F,LMH,SN,DM,3,0,4,Dendrocalamus latiflorus
