,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Dipsacus japonicus,Xu Duan,Biennial/Perennial,0.8,-,,LMH,SN,M,1,2,,Dipsacus fullonum
1,Dipsacus mitis,,Perennial,1.0,-,,LMH,SN,M,1,0,,Dipsacus fullonum
