,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Lavatera cachemiriana,Lavatera,Perennial,2.4,7-10,F,LMH,N,DM,2,1,1.0,Lavatera arborea
1,Lavatera plebeia,Lavatera,Annual/Perennial,1.5,-,,LMH,N,DM,2,1,1.0,Lavatera arborea
2,Lavatera species,Tree Lavatera,Shrub,2.4,7-10,F,LMH,N,DM,2,0,,Lavatera arborea
3,Lavatera thuringiaca,"Lavatera, Tree lavatera",Perennial,1.8,7-10,F,LMH,N,DM,3,0,1.0,Lavatera arborea
