,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Dianella caerulea,"Blue Flax Lily, Cerulean flaxlily",Perennial,0.8,8-11,,LM,N,DM,2,0,2,Dianella tasmanica
1,Dianella congesta,Beach Flax Lily,Perennial,1.0,-,,LM,N,DM,2,0,3,Dianella tasmanica
2,Dianella laevis,Flax Lily,Perennial,1.0,8-11,,LM,N,DM,0,0,2,Dianella tasmanica
