,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Trichosanthes cucumerina anguina,Snake Gourd,Annual Climber,5.0,10-12,F,LMH,N,M,2,1,0,Trichosanthes ovigera
1,Trichosanthes kirilowii,Chinese Cucumber,Perennial Climber,6.0,8-11,F,LMH,N,M,2,4,1,Trichosanthes ovigera
2,Trichosanthes kirilowii japonica,,Perennial Climber,6.0,8-11,F,LMH,N,M,3,3,1,Trichosanthes ovigera
