,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Pouteria altissima,"Abam, Apotro, Gomu",Tree,35.0,10-12,M,LMH,N,DM,0,0,4,Pouteria campechiana
1,Pouteria caimito,"Abiu, Yellow Star Apple",Tree,15.0,10-12,M,LMH,SN,MWe,4,0,2,Pouteria campechiana
2,Pouteria guianensis,Asepoko.,Tree,25.0,10-12,M,LMH,N,M,2,0,2,Pouteria campechiana
3,Pouteria pierrei,Aningeria,Tree,30.0,10-12,M,LMH,N,M,2,0,4,Pouteria campechiana
