,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Silphium integrifolium,Prairie Rosinweed,Perennial,1.8,4-8,F,LMH,N,DM,3,1,2.0,Silphium perfoliatum
1,Silphium laciniatum,"Compass Plant, Robinson's compassplant",Perennial,2.0,4-8,,LMH,SN,M,2,2,,Silphium perfoliatum
2,Silphium laeve,,Perennial,0.0,4-8,,LMH,SN,M,1,0,,Silphium perfoliatum
3,Silphium terebinthinaceum,"Prairie Dockm, Prairie rosinweed, Lucy Braun's rosinweed",Perennial,1.5,4-8,,LMH,SN,M,0,2,1.0,Silphium perfoliatum
