,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Cucumis anguria,"Gherkin, West Indian gherkin",Annual Climber,2.4,9-11,,LMH,N,M,3,1,0.0,Cucumis metuliferus
1,Cucumis melo,"Melon, Cantaloupe",Annual Climber,1.5,9-11,,LMH,N,M,4,2,0.0,Cucumis metuliferus
2,Cucumis melo agrestis,Wild Melon,Annual Climber,1.5,9-11,,LMH,N,M,3,2,,Cucumis metuliferus
3,Cucumis melo cantalupensis,Cantaloupe Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucumis metuliferus
4,Cucumis melo chito,Orange Melon,Annual Climber,1.5,9-11,,LMH,N,M,3,2,,Cucumis metuliferus
5,Cucumis melo conomon,Pickling Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucumis metuliferus
6,Cucumis melo flexuosus,Serpent Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucumis metuliferus
7,Cucumis melo inodorus,Honeydew Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucumis metuliferus
8,Cucumis melo momordica,Snap Melon,Annual Climber,1.5,9-11,,LMH,N,M,4,2,,Cucumis metuliferus
