,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Artemisia scoparia,Redstem wormwood,Biennial,0.6,3-7,,LMH,N,DM,1,2,2.0,Scoparia dulcis
1,Bassia scoparia,"Summer Cypress, Burningbush",Annual,0.3,5-9,,LM,N,M,2,2,1.0,Scoparia dulcis
2,Monotoca scoparia,,Shrub,0.3,-,,LMH,SN,M,0,0,,Scoparia dulcis
