,Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other,Related To
0,Coriaria microphylla,,Shrub,1.2,7-10,,LMH,SN,M,0,1,3.0,Coriaria myrtifolia
1,Coriaria napalensis,Masuri Berry,Shrub,2.5,7-10,,LMH,SN,M,2,1,2.0,Coriaria myrtifolia
2,Coriaria ruscifolia,,Shrub,1.0,7-10,,LMH,N,M,2,0,2.0,Coriaria myrtifolia
3,Coriaria sarmentosa,Tuhu,Shrub,1.0,7-10,,LMH,N,M,2,0,2.0,Coriaria myrtifolia
4,Coriaria sinica,,Shrub,5.0,7-10,,LMH,SN,M,2,1,,Coriaria myrtifolia
5,Coriaria terminalis,,Shrub,1.2,7-10,,LMH,SN,M,2,0,,Coriaria myrtifolia
